2021-12-08 21:05:24,853+0100 INFO  mkfntmap -      to C:\_Vim\.vim\MiKTeX\texmfs/data\fonts\map\dvips\psfonts.map...
2021-12-08 21:05:24,858+0100 INFO  mkfntmap - Copying C:\_Vim\.vim\MiKTeX\texmfs/data\fonts\map\pdftex\pdftex_dl14.map
2021-12-08 21:05:24,858+0100 INFO  mkfntmap -      to C:\_Vim\.vim\MiKTeX\texmfs/data\fonts\map\pdftex\pdftex.map...
2021-12-08 21:05:24,876+0100 INFO  mkfntmap - running: miktex-fc-cache --miktex-disable-maintenance --miktex-disable-diagnose
2021-12-08 21:05:24,877+0100 INFO  mkfntmap.core - start process: miktex-fc-cache --miktex-disable-maintenance --miktex-disable-diagnose
2021-12-08 21:05:25,691+0100 INFO  mkfntmap - this process (10416) finishes with exit code 0
2021-12-08 21:05:25,692+0100 WARN  mkfntmap.core - still open: C:\_Vim\.vim\MiKTeX\texmfs/config\fontconfig\config\fonts.conf
2021-12-08 21:05:25,692+0100 WARN  mkfntmap.core - still open: C:\_Vim\.vim\MiKTeX\texmfs\install\fontconfig/config\fonts.conf.in
2021-12-08 21:05:33,539+0100 INFO  mkfntmap - this process (20452) started by 'initexmf' with command line: mkfntmap --miktex-disable-maintenance --miktex-disable-diagnose
2021-12-08 21:05:33,541+0100 INFO  mkfntmap - Parsing config file C:\_Vim\.vim\MiKTeX\texmfs\install\miktex/config\updmap.cfg...
